search_term_used,found_terms,url,title,law_number,date,status,summary,authors,proponent,committees,period,legislature,content_snippet,year,scraped_at
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/6ec3da07affc1d2e05256d6e007c7be6?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.PROCESAL CIVIL:488,696,750/COMPETENCIA",07656,25/07/2003,En comisión,"Propone modificar los artículos 488º, 696º y 750º del Código Procesal Civil, los cuales se refieren a la competencia de los magistrados.",Morales Mansilla  Pedro,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07656 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:08.739402
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/ac68b1310391c28005256d6e007c7bdc?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.PROCESAL CIVIL:533/FUNDAMENTO DE LA TERCERÍA,07650,25/07/2003,En comisión,"Propone modificar el artículo 533° del Código Procesal Civil, referente al fundamento de la tercería cuando el título que ampara el derecho de propiedad estuviera inscrito con posterioridad.",Morales Mansilla  Pedro,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07650 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:10.463559
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/5db3a82fae5e037105256d6a007c5fe1?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.CIVIL:696,697/FORMALIDADES DE TESTAMENTOS POR ESC.PÚBLICA",07586,18/07/2003,En comisión,"Propone modificar los artículos 696° inciso 6, 697°, 699°, 707°, 709° y 710° del Código Civil, referente a las formalidades del Testamento por Escritura Pública",Diez Canseco Cisneros  Javier,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07586 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:12.087461
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/b1bc510068af889405256d4f00044f24?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:1/LA VIDA HUMANA COMIENZA CON LA CONCEPCIÓN,07305,23/06/2003,En comisión,"Propone modificar el artículo 1º del Código Civil vigente, el cual quedará redactado con el siguiente texto:""La vida humana comienza con la concepción. El concebido es sujeto de derecho. Goza de manera actual de todos sus derechos. Los derechos personales se extinguen si el concebido muere"".",Morales Mansilla  Pedro,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07305 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:15.919208
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/457e8cc6b8fb07cb05256d4f00044f08?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:11/NEGARSE A SER SOMETIDO A TRATAMIENTO MÉDICO,07304,23/06/2003,En comisión,"Propone modificar el artículo 11º del Código Civil vigente, el cual quedará redactado con el siguiente texto: ""Toda persona puede negarse a ser sometida a un examen o tratamiento médico, salvo disposición legal que establezca su obligatoriedad dentro de los límites del respeto de la persona"".",Morales Mansilla  Pedro,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07304 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:17.543393
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/6e1ecf9aa87e92c505256d470060ad94?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:243/IMPEDIMENTOS PARA CONTRAER MATRIMONIO,07208,13/06/2003,En comisión,"Propone modificar el inciso 3 del  Artículo 243° del Código Civil  con el siguiente texto:No se permite el matrimonio: [...] 3.""De la viuda, en tanto no transcurran por lo menos trescientos días de la muerte de su marido, salvo que diera a luz o demuestre por prueba médica que no se halla embarazada...",Morales Mansilla  Pedro,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07208 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:19.385954
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/8c352997c8a6e6b605256d2e0056149c?OpenDocument&Highlight=0,uni%C3%B3n,civil","GOBIERNOS:REGIONALES/L.27902,CONS.COORDINACIÓN REGIONAL",06851,21/05/2003,Publicado El Peruano,"Propone agregar el artículo 11° de la Ley 27902, Ley que Modifica  la Ley Orgánica de Gobiernos Regionales N° 27867, para Regular la Participación de los Alcaldes Provinciales y la Sociedad Civil en los Gobiernos Regionales y Fortalecer el Proceso de Descentralización y Regionalización, referente al...",Ramos Loayza  Pedro,Congreso,Descentralización y Regionalización,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 06851 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:21.015972
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/4a26306ec02bb2a805256d2c0052ead8?OpenDocument&Highlight=0,uni%C3%B3n,civil","MARTILLERO:PÚBL/L.27728, MODIF.ARTS.ÁMBITO DE AMPLIACIÓN",06826,16/05/2003,Publicado El Peruano,"Propone modificar diversos artículos de la Ley N° 27728, Ley del Martillero Público: 3°,""Ámbito de aplicación""; 5°,""Competencia territorial"" y 20°,""Sanciones"".",Morales Mansilla  Pedro,Congreso,Justicia; Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 06826 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:22.757667
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/2929c575aa105eca05256d2c0052ead5?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:5/A LA IDENTIDAD/A LA INTEGRIDAD SICOSOMÁTICA,06824,16/05/2003,En comisión,"Propone modificar el artículo 5° del Código Civil, referente a los derechos de la persona incluyendo el derecho a la identidad y el derecho a la integridad sicosomática.",Morales Mansilla  Pedro,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 06824 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:24.381237
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/0f3521b0cae1776005256d270072f795?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.PROCESAL CIVIL:ARCHIVOS DE EXPEDIENTES FENECIDOS,06780,14/05/2003,En comisión,"Propone modificar el artículo primero de la Ley N° 27043 en lo referido a la Décimo Novena Disposición Complementaria y Final del Código Procesal Civil: ""Sólo por orden del Juez y a pedido de la autoridad universitaria correspondiente, los Auxiliares Jurisdiccionales pueden proporcionar por breve té...",Mera Ramirez  Jorge,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 06780 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:26.624174
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/a69e0b04bc5174b705256d260079cf0b?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:3/GOCE DE DERECHOS INHERENTES AL SER HUMANO,06714,09/05/2003,En comisión,"Propone modificar el artículo 3º del Código Civil, el cual quedará redactado con el siguiente texto:"" Todos tienen el goce de los derechos inherentes al ser humano, salvo las limitaciones a su ejercicio expresamente establecidos por Ley""",Morales Mansilla  Pedro,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 06714 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:28.370430
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/c12382005a18810705256d24007aafcc?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.CIVIL:TÍT.II,SEGUNDA SECC.LIBRO I/ASOCIACIONES",06560,23/04/2003,En comisión,"Propone modificar el Título II de la Segunda Sección del Libro I del Código Civil, referente al Consejo de Supervigilancia de Asociaciones.",Lescano Ancieta  Yonhy,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 06560 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:30.100549
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/d28a8d4c4a4d004505256d24007aaf3f?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.PROCESAL CIVIL:82/PATROCINIO DE INTERESES DIFUSOS,06462,11/04/2003,En comisión,"Propone modificar el artículo 82° del Código Procesal Civil, referente al patrimonio de intereses difusos.",Morales Mansilla  Pedro,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 06462 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:31.721927
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/5d14b1a305e4b44605256d24007aac9e?OpenDocument&Highlight=0,uni%C3%B3n,civil","PIROTÉCNICOS:L.27718,PÓLIZAS DE SEGUROS CONTRA ACCIDENTES",06016,19/03/2003,Publicado El Peruano,"Propone modificar el artículo 2° de la Ley N° 27718, Ley que Regula la Fabricación, impotación, depósito, transporte, comercialización y uso de productos pirotécnicos.",Morales Mansilla  Pedro,Congreso,Justicia; Defensa Nacional Orden Interno e Inteligencia; Defensa Nacional  Orden Interno  Inteligencia  Desarrollo Alternativo y Lucha Contra las Drogas; Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 06016 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:33.758165
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/32b55da36eb6af0e05256d24007aac11?OpenDocument&Highlight=0,uni%C3%B3n,civil",RENIEC:PERFECCIONA LEGISLACIÓN REFERENTE AL DNI,05923,12/03/2003,Aprobado,"Propone perfeccionar la legislación referente al Documento Nacional de Identidad y que modifica los artículos 32° y 37° de la Ley N° 26497, Ley Orgánica del Registro Nacional de Identificación y Estado Civil -RENIEC-.",Carhuaricra Meza  Eduardo,Congreso,Constitución Reglamento y Acusaciones Constitucionales; Constitución y Reglamento,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 05923 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:35.385585
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/4c01ce6c673212cd05256d24007aabea?OpenDocument&Highlight=0,uni%C3%B3n,civil",CONCILIACIÓN:DEROG.OBLIGATORIEDAD DE CONCILIACIÓN JUDICIAL,05896,11/03/2003,En comisión,"Propone modificar diversos artículos del Código Procesal Civil, mediante los cuales derogan la obligatoriedad de la conciliación judicial dentro de un proceso judicial.",Amprimo Pla  Natale,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 05896 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:37.013430
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/2d124f80f8e8afb405256d24007aab38?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.PROCESAL CIVIL:546,547/TRÁMITE SUMARÍSIMO/FILIACIÓN EXTRAM.",05781,03/03/2003,Publicado El Peruano,"Propone modificar los artículos 546° y 547° del Código Procesal Civil, e incorpora al trámite sumarísimo a la filiación extramatrimonial.",Lescano Ancieta  Yonhy,Congreso,Justicia; Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 05781 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:38.753676
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/00a32bb0d84c3e3505256d24007aaa44?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:896/DEFINICIÓN DE POSESIÓN,05617,13/02/2003,En comisión,"Modifica el artículo 896° del Código Civil, referente a la definición de la posesión, que establece que la posesión es el ejercicio de hecho o de derecho que otorga el uso o el disfrute de un bien.",Lescano Ancieta  Yonhy,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 05617 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:40.487337
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/9d2bb5419d52093b05256d24007aa996?OpenDocument&Highlight=0,uni%C3%B3n,civil",COMISIÓN:DE REFORMA DE ADMINISTRACIÓN DE JUSTICIA,05512,04/02/2003,Publicado El Peruano,"Propone considerar de alta prioridad la conformación de una Comisión Especial, encargada de la Reforma de la Administración de Justicia.",Gonzales Reinoso  Luis,Congreso,Justicia; Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 05512 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:42.110656
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/0fd1e2cbe921539f05256d24007aa971?OpenDocument&Highlight=0,uni%C3%B3n,civil",DNI:MODIFICA VALIDEZ DE DOCUMENTO NACIONAL DE IDENTIDAD,05486,31/01/2003,Aprobado,"Propuesta de Ley que modifica el artículo 37º de la Ley Nº 26497, Ley Orgánica del Registro Nacional de Identificación y Estado Civil -RENIEC-, modificando ,en consecuencia, la validez del Documento Nacional de Identidad -DNI-.",Gonzales Reinoso  Luis,Congreso,Constitución Reglamento y Acusaciones Constitucionales; Constitución y Reglamento,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 05486 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:43.728839
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/b44af4ce4b4997ef05256d24007aa944?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:1257/PAGO DEUDA APLICAR AL 50% INTERESES Y GASTOS,05455,30/01/2003,En comisión,"Propone modificar el artículo 1257° del Código Civil, referida a aplicar el pago del cincuento por ciento del capital y el cincuenta por ciento a los intereses y gastos.",Morales Mansilla  Pedro,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 05455 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:45.352040
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/5977f101dc77636505256d24007aa8da?OpenDocument&Highlight=0,uni%C3%B3n,civil",SOAT:COMITÉ EVALUAR REGLAMENTO NAC.RESPOSABILIDAD CIVIL,05381,24/01/2003,Publicado El Peruano,Propone conformar Comité Especial para evaluar D.S.049-2000-MTC Reglamento Nacional de Responsabilidad Civil y Seguros Obligatorios por Accidentes de Tránsito (SOAT).,Gonzales Reinoso  Luis,Congreso,Transportes y Comunicaciones; Defensa del Consumidor y Organismos Reguladores de los Servicios Públicos; Banca  Finanzas e Inteligencia Financiera,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 05381 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:46.985760
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/6d73a8a82cd116e205256d24007aa503?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.PROCESAL CIVIL:446,449,451/PLUSPETICIÓN/EXCEPCIONES",04771,28/11/2002,En comisión,"Propone modificar diversos artículos del Código Procesal Civil: 446°,""Plus petición como excepción en la acción de obligación de dar suma de dinero""; 449°,""Medios probatorios, excepción de Plus Petición""; 451°,""Consentida la excepción se agrega al principal"".",Lescano Ancieta  Yonhy,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 04771 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:48.604386
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/8dd6aa3282d172d505256d24007aa4b8?OpenDocument&Highlight=0,uni%C3%B3n,civil","GOBIERNOS:REGIONALES/CAUSALES REVOCATORIA PRES,VICEP.",04727,26/11/2002,Publicado El Peruano,"Propone establecer causales para la revocatoria del mandato de Presidente, Vicepresidentes y Consejeros de los Gobiernos Regionales.",Ramos Cuya  Eittel,Congreso,Descentralización y Regionalización,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 04727 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:50.233678
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/a39ef3dc23ed5bf005256d24007aa491?OpenDocument&Highlight=0,uni%C3%B3n,civil",GOBIERNOS:REGIONALES/FUNC.MATERIA TELECOMUNICACIONES,04703,22/11/2002,Publicado El Peruano,"Propone modificar el artículo 57° de la Ley N° 27867, Ley Orgánica de Gobiernos Regionales, concerniente a las funciones en materia de telecomunicaciones.",Gonzales Reinoso  Luis,Congreso,Descentralización y Regionalización,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 04703 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:51.862875
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/c0222441af35585505256d24007aa48f?OpenDocument&Highlight=0,uni%C3%B3n,civil","GOBIERNOS:REGIONALES/L.27867,ESTRUC.BÁSICA,CONSEJO COORD.",04702,22/11/2002,Publicado El Peruano,"Propone modificar el artículo 11° de la Ley N° 27867, Ley Orgánica de Gobiernos Regionales, el cual se refiere a la estructura básica.",Gonzales Reinoso  Luis,Congreso,Descentralización y Regionalización,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 04702 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:53.482044
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/f25ecd19055e1e5c05256d24007aa43b?OpenDocument&Highlight=0,uni%C3%B3n,civil","GOBIERNOS:LOCALES/L.27867,RÉGIMEN DE SESIONES",04655,20/11/2002,Publicado El Peruano,"Propone modificar el primer párrafo del inciso b) del artículo 14° y el tercer párrafo del inciso a) del artículo 19° de la Ley N° 27867, referidos al régimen de sesiones; dietas y licencias respectivamente.",Ramos Loayza  Pedro,Congreso,Descentralización y Regionalización,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 04655 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:55.221087
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/1fad360179faf68e05256d24007aa38a?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.CIVIL:364,367/DERECHO DE IMPUGNAR LA PATERNIDAD",04556,12/11/2002,En comisión,"Propone modificar los artículos 364° y 367° del Código Civil, relativo a amplíar el derecho de impugnar la paternidad al hijo y a la madre.",Lescano Ancieta  Yonhy,Congreso,Justicia; Salud Población Familia y Personas con Discapacidad,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 04556 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:56.842347
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/d62573fe2125ec3a05256d24007aa1c5?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.PROCESAL PENAL:95,96,100/TERCERO CIVIL RESPONSABLE",04287,21/10/2002,En comisión,"Propone la modificatoria de los artículos 95º, 96º y 100º del Código de Procedimientos Penales, incorporando a las empresas aseguradoras como parte en el proceso penal por accidentes de tránsito, en su condición de tercero civil responsable, para efectos de la reparación civil.",Morales Mansilla  Pedro,Congreso,Justicia; Transportes y Comunicaciones,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 04287 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:58.465753
