search_term_used,found_terms,url,title,law_number,date,status,summary,authors,proponent,committees,period,legislature,content_snippet,year,scraped_at
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/a769de04e4e388b405256d24007a99bd?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.PROCESAL CIVIL:546/PROCEDENCIA,ESTIMACIÓN PATRIMONIAL",03174,14/06/2002,En comisión,"Propone modificar el artículo 546° numeral 7 del Código Procesal Civil, el cual se refiere a que se tramitan en proceso sumarísimo aquellos asuntos contenciosos cuya estimación patrimonial no sea mayor de treinta Unidades de Referencia Procesal.",Morales Mansilla  Pedro,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 03174 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2001
número:031",2001-2006,2025-09-17T20:10:00.089210
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/d6263ed58d88152305256d24007a9997?OpenDocument&Highlight=0,uni%C3%B3n,civil",SECIGRA:PYMES/CREA EL SERVICIO CIVIL DE GRADUANDOS,03151,12/06/2002,Publicado El Peruano,"Propone la creación del Servicio Civil de Graduandos PYMES, para alumnos del último año de las carreras de Contabilidad, Economía y Administración de Empresas y del SENATI.",Gonzales Reinoso  Luis,Congreso,Educación Ciencia y Tecnología; Industria Comercio Turismo y PYMES; Producción y Pymes,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 03151 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2001
n",2001-2006,2025-09-17T20:10:01.893742
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/99c55012bff5834a05256d24007a9860?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:402/PATERNIDAD EXTRAMATRIMONIAL,02983,24/05/2002,Publicado El Peruano,"Propone modificar el artículo 402° del Código Civil y el artículo 5° de la Ley N° 27048, los cuales se refieren a la declaración de paternidad extramatrimonial.",Lescano Ancieta  Yonhy,Congreso,Justicia; Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 02983 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2001
n",2001-2006,2025-09-17T20:10:03.516199
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/f2733367767ef4dc05256d24007a9490?OpenDocument&Highlight=0,uni%C3%B3n,civil",MEDIOS:COMUNICACIÓN/RESPONSAB.CIVIL HONOR DE LA PERSONA,02477,09/04/2002,En comisión,Propone establecer responsabilidad civil extracontractual por los daños ocasionados al honor de la persona a través de los medios de comunicación.,Gonzales Reinoso  Luis,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 02477 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2001
número:024",2001-2006,2025-09-17T20:10:05.140678
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/36322c6a95ce051905256d24007a9471?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.PROCESAL CIVIL:701,721/PLAZO AUDIENCIA CONCILIACIÓN",02456,08/04/2002,En comisión,"Propone modificar los artículos 701° y 721° del Código Procesal Civil, los cuales se refieren al plazo en que el juez citará a audiencia de conciliación en caso de contradicción.",Lescano Ancieta  Yonhy,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 02456 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2001
número:024",2001-2006,2025-09-17T20:10:06.764514
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/79db2808a16fe94c05256d24007a9192?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.PROCESAL CIVIL:742,744/OBLIGATORIEDAD DE ADJUDICACIÓN",02057,21/02/2002,Publicado El Peruano,"Propone modificar los artículos 742° y 744° del Código Procesal Civil, el cual se refiere a la obligatoriedad de la adjudicación directa del bien a favor del ejecutante en segunda convocatoria.",Lescano Ancieta  Yonhy,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 02057 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2001
número:020",2001-2006,2025-09-17T20:10:08.379255
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/142d8c4157eb725505256d24007a9042?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.PROCESAL CIVIL:367/APELACIÓN/TASA JUDICIAL,01865,22/01/2002,Publicado El Peruano,"Propone modificar el artículo 367° del Código Procesal Civil, el cual se refiere al Recurso de Apelación.",Lescano Ancieta  Yonhy,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 01865 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2001
n",2001-2006,2025-09-17T20:10:10.000570
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/40357f370d26330205256d24007a8fdb?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.PROCESAL CIVIL:180/AUXILIO JUDICIAL/APELACIÓN/CASACIÓN,01809,16/01/2002,Archivo,"Propone modificar los siguientes artículos del Código Procesal Civil:180°,""Auxilio Judicial"";367°,""Apelación o Adhesión"";387°,""Recurso de Casación"";390°,""Requisitos Recurso de Casación"".",Morales Mansilla  Pedro,Congreso,Justicia; Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 01809 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2001
número:018",2001-2006,2025-09-17T20:10:11.625994
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/698676302b0a0a1c05256d24007a8d5c?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:1249/INTERESES BANCARIOS,01471,03/12/2001,Orden del Día,"Propone modificar artículos de la Ley N° 26702, Decreto Ley N° 26123 y artículo 1249° del Código Civil, sobre intereses bancarios.",Morales Mansilla  Pedro,Congreso,Justicia; Economía; Defensa del Consumidor y Organismos Reguladores de los Servicios Públicos; Banca  Finanzas e Inteligencia Financiera; Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 01471 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2001
n",2001-2006,2025-09-17T20:10:13.255648
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/b400f49eaa55cae205256d24007a8d5b?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:1664/MUTUO DE DINERO/SISTEMA FINANCIERO,01470,03/12/2001,En comisión,Propone creación de registro de personas naturales y jurídicas dedicada a actividades descritas por el artículo 11° inciso 1° de la Ley General del Sistema Financiero.(Artículo 1664º del Código Civil).,Morales Mansilla  Pedro,Congreso,Justicia; Economía; Banca  Finanzas e Inteligencia Financiera,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 01470 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2001
número:014",2001-2006,2025-09-17T20:10:14.883992
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/d693c9ab031e677905256d24007a8617?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.CIVIL:326,474/EFECTOS DE LA UNIÓN DE HECHO/ALIMENTOS",00429,23/08/2001,En comisión,"Propone modificar los artículos 326° y 474° del Código Civil, los cuales se refieren a los siguientes temas: ""Efectos de la Unión de Hecho"" y ""Obligación recíproca de alimentos"".",De la Mata Fernández  Judith,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 00429 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2001
número:004",2001-2006,2025-09-17T20:10:16.822195
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/4e5e34347449d7ea05256d24007a84ee?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.PROCESAL CIVIL:122,157,554,555/MODIFICA ARTÍCULOS",00258,08/08/2001,Publicado El Peruano,"Propone la modificatoria de los siguientes artículos del Código Procesal Civil:122°,""Contenido y suscripción de las resoluciones"";157°,""Notificación por cédula"";554°,""Contestación de la demanda.-Audiencia única"";555°,""Actuación"".",Estrada Pérez  Daniel,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 00258 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2001
n",2001-2006,2025-09-17T20:10:18.446858
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/98c0e5024203982e05256d24007a84cd?OpenDocument&Highlight=0,uni%C3%B3n,civil",SOCIEDADES:L.26887/EXCEPCIÓN  PRESUNCIÓN DE EXTINCIÓN,00238,06/08/2001,En comisión,"Propuesta de Ley que establece la Excepción a la Presunción de Extinción por Prolongada Inactividad de toda Sociedad,mercantil o civil,establecida en la Décima Disposición Transitoria de la Ley N°26887,Ley General de Sociedades.",Amprimo Pla  Natale,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 00238 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2001
número:002",2001-2006,2025-09-17T20:10:20.069541
no discriminación,['no discriminación'],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/84edad706061f6a905257124007b430a?OpenDocument&Highlight=0,no,discriminaci%C3%B3n",ENFERMEDADES:ONCOLÓGICAS/LEY DE NO DISCRIMINACIÓN A PERS.POR...,14420/2005-CR,01/03/2006,En comisión,Propone ley de no discriminación y fomento del empleo de las personas afectadas por enfermedades oncológicas.,Palomino Sulca  Celina,Congreso,Salud Población Familia y Personas con Discapacidad,Periodo de Gobierno 2001- 2006,Segunda Legistarura Ordinaria 2005,"03/2006
proponente:congreso
grupo parlamentario:perú posible
título:enfermedades:oncológicas/ley de no discriminación a pers.por... 
sumilla:  propone ley de no discriminación y fomento del empleo de",2001-2006,2025-09-17T20:10:32.135087
no discriminación,['no discriminación'],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/71bcf9c75149519f05256f2e00009850?OpenDocument&Highlight=0,no,discriminaci%C3%B3n",EDUCACIÓN:NO DISCRIMINACIÓN POR ESTADO CIVIL DE LOS PADRES,11690/2004-CR,14/10/2004,Archivo,"Propone modificar el artículo 14° de la Ley núm. 27337, sobre la no discriminación de los niños y adolescentes en centros educativos por el estado civil de sus padres.",Velarde Arrunátegui  Víctor,Congreso,Mujer y Desarrollo Social,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2004,"ón:14/10/2004
proponente:congreso
grupo parlamentario:célula parlamentaria aprista
título:educación:no discriminación por estado civil de los padres 
sumilla:  propone modificar el artículo 14° de la",2001-2006,2025-09-17T20:10:33.869342
no discriminación,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/4821b5d12d13153b05256dd70079ca1f?OpenDocument&Highlight=0,no,discriminaci%C3%B3n","DISCRIMINACIÓN:EN LOS MEDIOS DE COMUNICACIÓN,PROHIBE...",08897,06/11/2003,En comisión,Propone prohibir la discriminación en los medios de comunicación.,Moyano Delgado  Martha Lupe,Congreso,Transportes y Comunicaciones,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 08897 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2003
número:088",2001-2006,2025-09-17T20:10:35.499904
no discriminación,['no discriminación'],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/660abfa1d78f5cac05256d5e000c9021?OpenDocument&Highlight=0,no,discriminaci%C3%B3n",DISCAPACIDAD:NO DISCRIMINACIÓN E IGUALDAD DE OPORTUNIDADES,07512,08/07/2003,Aprobado,Propone establecer medidas para garantizar y hacer efectivo el derecho a la igualdad de oportunidades de las personas con discapacidad.,Yanarico Huanca  Rosa,Congreso,Salud Población Familia y Personas con Discapacidad; Derechos Humanos; Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"ha presentación:08/07/2003
proponente:congreso
grupo parlamentario:perú posible
título:discapacidad:no discriminación e igualdad de oportunidades 
sumilla:  propone establecer medidas para garantizar",2001-2006,2025-09-17T20:10:37.122193
no discriminación,['no discriminación'],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/f65915acb265d6f105256d24007a982e?OpenDocument&Highlight=0,no,discriminaci%C3%B3n",REFORMA CONST:2/DERECHO A NO DISCRIMINACIÓN POR EDAD,02958,22/05/2002,Orden del Día,"Propone modificar el artículo 2° inciso 2 de la Constitución Política, referido al derecho de la no discriminación por razón de edad.",Rengifo Ruiz  Wilmer,Congreso,Constitución Reglamento y Acusaciones Constitucionales; Constitución y Reglamento,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2001,"ón:22/05/2002
proponente:congreso
grupo parlamentario:perú posible
título:reforma const:2/derecho a no discriminación por edad 
sumilla:  propone modificar el artículo 2° inciso 2 de la constitución p",2001-2006,2025-09-17T20:10:38.866171
no discriminación,['no discriminación'],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/49a0d615396b10fb05256d24007a9706?OpenDocument&Highlight=0,no,discriminaci%C3%B3n",DERECHO:NO DISCRIMINACIÓN/GARANTIZA EJERCICIO DE...,02826,13/05/2002,Archivo,Propone garantizar el ejercicio del derecho a la no discriminación.,Chuquival Saavedra  Enith,Congreso,Constitución Reglamento y Acusaciones Constitucionales; Constitución y Reglamento,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2001,"6 fecha presentación:13/05/2002
proponente:congreso
grupo parlamentario:perú posible
título:derecho:no discriminación/garantiza ejercicio de... 
sumilla:  propone garantizar el ejercicio del derecho a",2001-2006,2025-09-17T20:10:40.480747
no discriminación,['no discriminación'],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/24c230279bc28ff905256d24007a96f9?OpenDocument&Highlight=0,no,discriminaci%C3%B3n",AÑO:2003/NO DISCRIMINACIÓN PERSONA CON DISCAPACIDAD,02820,13/05/2002,Archivo,"Propone declarar el año 2003 como ""Año de la No Discriminación de las Personas con Discapacidad"".",Diez Canseco Cisneros  Javier,Congreso,Salud Población Familia y Personas con Discapacidad,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2001,"/05/2002
proponente:congreso
grupo parlamentario:unión parlamentaria descentralista
título:año:2003/no discriminación persona con discapacidad 
sumilla:  propone declarar el año 2003 como ""año de la n",2001-2006,2025-09-17T20:10:42.104119
no discriminación,['no discriminación'],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/698a4f74ac5f0e6d05256d24007a8d21?OpenDocument&Highlight=0,no,discriminaci%C3%B3n",DISCAPACIDAD:INTELECTUAL/NO DISCRIMINACIÓN NIÑOS-JÓVENES,01439,29/11/2001,Publicado El Peruano,Propone eliminar la discriminación de los niños y jóvenes con discapacidad intelectual en programas de salud y alimentación a cargo del Estado.,Chávez Chuchón  Héctor Hugo,Congreso,Salud Población Familia y Personas con Discapacidad; Mujer y Desarrollo Humano,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2001,":29/11/2001
proponente:congreso
grupo parlamentario:unidad nacional
título:discapacidad:intelectual/no discriminación niños-jóvenes 
sumilla:  propone eliminar la discriminación de los niños y jóvenes",2001-2006,2025-09-17T20:10:43.732627
no discriminación,['no discriminación'],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/6c6b9d0840bba45505256d24007a897f?OpenDocument&Highlight=0,no,discriminaci%C3%B3n",REMUNERACIONES:NO DISCRIMINACIÓN GOCE GRATIFICACIONES,00919,04/10/2001,En comisión,"Propone establecer criterios de igualdad de aguinaldo de trabajadores del sector público, con los que perciben trabajadores del sector privado.","Flores-Aráoz Esparza  Antero,Negreiros Criado  Luis",Congreso,Trabajo; Economía; Presupuesto y Cuenta General de la República; Constitución Reglamento y Acusaciones Constitucionales,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2001,"ntación:04/10/2001
proponente:congreso
grupo parlamentario:multiparlamentario
título:remuneraciones:no discriminación goce gratificaciones 
sumilla:  propone establecer criterios de igualdad de aguina",2001-2006,2025-09-17T20:10:45.370676
cambio de nombre,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/154d5afa6279939f05256f2c000156b9?OpenDocument&Highlight=0,cambio,de,nombre",REGL.CONGRESO:35/CAMBIO DE DENOMINACIÓN COM.DE AMAZONÍA,11668/2004-CR,12/10/2004,En comisión,"Propone modificar el artículo 35° inciso a) numeral 3 del Reglamento del Congreso de la República, referente a la modificación del nombre de la Comisión de Amazonía, Asuntos Indígenas y Afroperuanos por el de Comisión de Pueblos Andinos, Amazónicos y Afroperuanos.",Moyano Delgado  Martha Lupe,Congreso,Constitución y Reglamento,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2004,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 11668/2004-cr ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2004
nú",2001-2006,2025-09-17T20:10:49.771555
cambio de nombre,['cambio de nombre'],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/b3b4ea454371963605256f11005ce506?OpenDocument&Highlight=0,cambio,de,nombre",AGUAS:VERDES/CAMBIO DE NOMBRE A DISTRITO FRONTERIZO DE...,11451/2004-GL,16/09/2004,Dictamen Negativo,Propone modificar el nombre del Distrito de Aguas Verdes a Distrito Fronterizo de Aguas Verdes.(MUNICIPALIDAD DISTRITAL DE AGUAS VERDES).,,Municipalidades,Descentralización  Regionalización y Modernización de la Gestión del Estado; Gobiernos Locales,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2004,"l fecha presentación:16/09/2004
proponente:municipalidades
grupo parlamentario:
título:aguas:verdes/cambio de nombre a distrito fronterizo de... 
sumilla:  propone modificar el nombre del distrito de",2001-2006,2025-09-17T20:10:51.408131
cambio de nombre,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/04a283c3a07d9a0505256dcd0077d69e?OpenDocument&Highlight=0,cambio,de,nombre",RENIEC:TRÁMITE DE CAMBIO DE SEXO Y/O NOMBRE,08752,27/10/2003,Archivo,"Propone precisar en sede judicial, el trámite de las pretensiones referidas a cambio de sexo y/o nombre.",,Registro Nacional de Identificación y Estado Civil,Constitución Reglamento y Acusaciones Constitucionales; Constitución y Reglamento,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 08752 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2003
número:087",2001-2006,2025-09-17T20:10:53.034280
cambio de nombre,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/39775508ef12b5ec05256db0007a0dd0?OpenDocument&Highlight=0,cambio,de,nombre",FEDADOI:COMPENSACIONES PECUNIARIAS VÍCTIMAS DE TERRORISMO,08362,26/09/2003,Publicado El Peruano,Propone establecer un Sistema de Reparaciones a nombre de la Nación con recursos del FEDADOI para las familias de los caídos en el combate contra el terrorismo.,Moyano Delgado  Martha Lupe,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 08362 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2003
n",2001-2006,2025-09-17T20:10:54.661823
cambio de nombre,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/591a066be73493a105256d24007a9a3a?OpenDocument&Highlight=0,cambio,de,nombre",ELECTRICIDAD:ACCIONES DE EMPRESAS ELÉCT.A GOB.REGIONALES,03245,21/06/2002,En comisión,"Propone transferir a favor de los Gobiernos Regionales, en la proporción que corresponda, la totalidad de acciones del Estado que actualmente están a nombre del FONAFE en todas las empresas regionales eléctricas.",Diez Canseco Cisneros  Javier,Congreso,Economía; Energía y Minas,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 03245 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2001
número:032",2001-2006,2025-09-17T20:10:56.603614
cambio de nombre,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/03f841c05c2f8fe705256d24007a941e?OpenDocument&Highlight=0,cambio,de,nombre","CÓD.CIVIL:19,20,21/GARANTIZA EL DERECHO AL NOMBRE",02412,02/04/2002,Publicado El Peruano,"Propone modificar los artículos 19°, 20° y 21° del Código Civil, los cuales garantizan el derecho al nombre.",Moyano Delgado  Martha Lupe,Congreso,Justicia; Mujer y Desarrollo Social; Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 02412 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2001
número:024",2001-2006,2025-09-17T20:10:58.222889
cambio de nombre,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/e35a87a73c830ea305256d24007a941c?OpenDocument&Highlight=0,cambio,de,nombre",ESSALUD:CAMBIO DENOMINACIÓN NO GENERA GASTO AL ESTADO,02411,01/04/2002,Archivo,Propone establecer que cualquier cambio que se efectúe en la denominación o nombre al Seguro Social de Salud (ESSALUD) no deberá generar o irrogar gasto alguno al erario nacional.,Barrón Cebreros  Xavier,Congreso,Seguridad Social,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2001,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 02411 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2001
número:024",2001-2006,2025-09-17T20:11:00.155678
rectificación de nombre,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/31271b1bef59e8210525702a007e15d8?OpenDocument&Highlight=0,rectificaci%C3%B3n,de,nombre",DISTRITO:DE AYAUCA/RECTIFICACIÓN POR ALLAUCA,13276/2004-GL,24/06/2005,En comisión,"Propone rectificar el texto de la Ley Regional N° 224, sustituyendo el nombre del distrito de Ayauca por la correcta denominación de Allauca, perteneciente a la provincia de Yauyos.",,Municipalidades,Descentralización  Regionalización y Modernización de la Gestión del Estado,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2004,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 13276/2004-gl ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2004
nú",2001-2006,2025-09-17T20:11:04.601668
